,belongs_to_collection,budget_processed,budget,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue
6464,0,1000000,1000000,7.5,2,0,1,0,0,3,227.3333333,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90,1,1,1,0,0,400,22,0,0,825.9090909,337,49,0,0,379,0,0,303,0,0,588.2,0,0,81,0,0,296,0,0,417,0.24653641,0.04468719,1180000,18.931,0.784475641,16.97067517,23456897
6465,0,33000000,33000000,7.5,2,0,1,0,0,6,80.66666667,2,1,4.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,124,1,1,1,0,0,400,20,0,0,616.3,177,47,0,1,55,0,0,262,0,0,848.3333333,0,0,81,0,0,302,0,0,546,8.258256192,0.062031016,47850000,15.178,0.841551949,15.94479362,8408835
6466,1,270000,270000,11.5,2,0,1,0,0,1,721,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,83,1,1,1,0,0,400,17,0,0,187.8823529,337,19,0,0,379,0,0,606,0,0,533.6666667,0,0,81,0,0,363,0,0,681,0.070498863,0.042411855,595620,17.928,0.788303836,15.89495222,8000000
6467,1,4500000,4500000,7.5,2,0,1,0,0,2,650.5,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,93,1,1,1,0,0,400,18,0,0,221.1666667,337,22,0,0,379,0,0,330.6666667,0,0,457.2,0,0,81,0,0,363,0,0,419,1.117166152,0.046337818,5877000,16.929,0.87852493,14.4024185,1798418
6468,0,32333141.08,0,12,4,0,1,0,0,6,519.6666667,2,1,1.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,97,1,1,1,0,0,400,32,0,0,512.40625,337,160,0,0,379,0,0,292.75,0,0,808,0,0,81,0,1,54,0,0,165,8.026997954,0.048330842,0,16.679,0.865551261,14.86315511,2850927
6469,0,25000000,25000000,11,3,0,1,1,1,3,20.66666667,2,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,98,1,1,1,0,0,400,60,0,0,199.7,337,50,0,0,379,0,0,202,0,0,165,0,0,81,0,0,116,0,0,581,6.218866798,0.048877805,33550000,17.677,0.964158353,17.13497323,27645491
6470,0,1000000,1000000,7.5,2,1,1,0,0,5,200.6,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,100,1,1,1,0,0,400,16,0,0,1201.125,337,35,0,0,379,0,0,75,0,0,130,0,0,81,0,0,363,0,0,681,0.24629177,0.049627792,1162000,15.231,0.762036394,12.77941099,354835
6471,0,25000000,25000000,8.666666667,3,0,0,0,0,4,99.5,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,119,0,1,1,0,0,400,23,0,0,338.5652174,337,21,0,0,379,0,0,333,0,0,319.6666667,0,0,81,0,0,363,0,0,681,6.243754684,0.059470265,35350000,21.427,1.131162749,12.67122704,318451
6472,0,8000000,8000000,6.666666667,3,0,1,0,0,3,601,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,98,1,3,1,0,0,400,37,0,0,378.5675676,337,36,0,0,379,0,0,606,0,0,862,0,0,81,0,0,276,0,0,294,2.026255715,0.049320584,13328000,13.176,0.876941893,16.33291538,12396383
6473,0,84563118,0,7.75,4,0,1,1,0,1,152,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,109,1,1,1,0,0,400,17,0,0,1062.882353,337,31,0,0,379,0,0,303,0,0,673.5,0,0,81,0,0,171,0,0,326,21.28954552,0.05469142,0,15.675,0.859627749,16.4926475,14543394
6474,1,25000000,25000000,10,1,0,1,0,0,1,630,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,105,1,1,1,0,0,400,153,0,0,180.6601307,232,99,0,0,379,0,0,186,0,0,554.3333333,0,0,81,0,0,315,0,0,340.25,6.287669428,0.052657974,38500000,17.175,0.92532575,17.23736585,30626182
6475,1,41352602.42,0,18,3,0,0,0,0,6,233.3333333,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,100,0,1,0,0,0,400,8,0,0,611.375,337,14,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,10.23553932,0.049751244,0,14.167,0.733676404,18.24258633,83686340
6476,1,3000000,3000000,8.5,2,0,1,0,0,1,948,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,93,1,1,1,0,0,400,26,0,0,403.1923077,337,17,0,0,304,0,0,559,0,0,1325,0,0,81,0,0,308,0,0,532,0.760611288,0.046827795,5052000,18.924,1.352867047,16.7830816,19444631
6477,0,1645000,1645000,9.5,2,1,1,0,0,2,539.5,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,86,1,1,1,0,0,400,16,0,0,850.0625,337,24,0,0,379,0,0,163.25,0,0,569.625,0,0,81,0,0,342,0,0,681,0.405552394,0.042701092,1941100,15.678,0.649675616,13.67404146,868081
6478,1,18000000,18000000,7.5,2,0,1,0,0,2,411.5,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,106,1,1,1,0,0,400,32,0,0,729.53125,203,52,0,0,379,0,0,202,0,0,490.8333333,0,0,81,0,0,211,0,0,262,4.482053856,0.052894212,24480000,15.175,0.703998725,17.99098052,65070412
6479,0,3500000,3500000,6.333333333,3,0,1,0,0,1,430,2,0,8.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,114,1,1,0,0,0,400,34,0,0,324.0588235,337,48,0,0,285,0,0,606,0,0,256.3333333,0,0,81,0,0,363,0,0,681,0.88027372,0.057171515,5390000,17.674,0.952210032,15.90670983,8094616
6480,0,35000000,35000000,5,1,1,1,0,0,3,598,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,126,1,1,1,0,0,400,24,0,0,299.7916667,256,34,0,0,379,0,0,135.75,0,0,549,0,0,81,0,0,283,0,0,681,8.706413517,0.062842893,46970000,19.925,1.086771239,17.04331611,25224242
6481,0,3000000,3000000,5,1,0,1,0,0,2,179.5,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,108,1,1,1,0,0,400,12,0,0,1436.083333,337,22,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,349,0,0,632,0.782520781,0.055158325,6564000,15.174,0.704287891,16.68172196,17570324
6482,1,7000000,7000000,8,3,0,1,0,0,2,635.5,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,97,1,1,1,0,0,400,46,0,0,281.2391304,231,45,0,0,379,0,0,293,0,0,1085.25,0,0,81,0,0,250,0,0,517,1.783729886,0.048965169,12418000,15.422,1.107285067,18.3742355,95461682
6483,0,10000000,10000000,11,2,0,1,1,0,1,152,2,0,1.5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,95,1,1,1,0,0,400,51,0,0,153.0392157,337,68,0,0,320,0,0,303,0,0,284.6666667,0,0,81,0,0,249,0,0,681,2.520120643,0.047690763,15760000,12.171,0.609799294,16.47971197,14356479
6484,1,4100000,4100000,11.5,2,0,1,0,0,3,308,1,1,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,103,1,1,1,0,0,400,48,0,0,185.3125,337,27,0,0,342,0,0,303,0,0,533.6666667,0,0,81,0,0,188,0,0,607,1.044756076,0.051993942,7273400,15.071,1.082083598,16.47057319,14225876
6485,0,20000000,20000000,6.5,2,0,1,0,0,1,285,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,119,1,2,1,0,0,400,29,0,0,571.0689655,239,10,0,0,126,0,0,606,0,0,424,0,0,81,0,0,100,0,0,633,5.015033818,0.059589384,29720000,16.172,0.913488846,15.55879399,5716080
6486,0,12000000,12000000,7,2,1,1,0,0,6,66.66666667,2,0,11,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,111,1,2,1,0,0,400,10,0,0,340.6,193,18,0,0,268,0,0,151.5,0,0,284.5714286,0,0,81,0,0,294,0,0,665,2.973181163,0.055251369,15240000,11.923,0.593102759,14.39776081,1790061
6487,1,104569692.8,0,16.25,4,1,0,0,0,2,365.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,131,0,1,1,0,0,400,16,0,0,486.6875,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,25.60195942,0.064819396,0,16.442,0.400726541,18.28386295,87212911
6488,1,40356000,0,18.5,2,0,1,0,0,1,388,2,1,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,96,1,2,1,0,0,400,34,0,0,169.6176471,337,10,0,0,379,0,0,606,0,0,197,0,0,81,0,0,226,0,0,681,10.61301775,0.049230769,0,16.92,0.438406329,15.30157288,4419657
6489,0,56246668,0,6,2,0,1,0,0,2,348,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,120,1,1,1,0,0,400,28,0,0,584.8214286,337,27,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,14.16061786,0.060210738,0,17.169,0.941559734,16.53586298,15185672
6490,1,3000000,3000000,15,3,0,1,1,0,4,96.5,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,76,1,1,1,0,0,400,24,0,0,328.75,337,10,0,0,379,0,0,51,0,0,231.5,0,0,81,0,0,363,0,0,681,0.748502247,0.037962038,4188000,13.169,0.706632252,16.54004475,15249308
6491,0,2093557.083,0,6.666666667,3,1,1,0,0,6,425,3,1,6.333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,105,1,1,1,0,0,400,10,1,0,1560,7,37,0,0,189.5,0,0,129.125,0,0,325.3076923,0,0,81,0,0,255,0,0,669,0.514603826,0.052057511,0,14.925,0.442826272,10.93997618,56385
6492,0,10000000,10000000,7.5,2,1,1,0,1,6,290.3333333,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,104,1,1,1,0,0,400,105,0,0,163.4666667,135,64,0,0,379,0,0,56.07142857,0,0,157.9473684,0,0,81,0,0,139,0,0,681,2.458035798,0.051561725,11260000,21.425,0.635681934,17.21071056,29820616
6493,0,11000000,11000000,9,3,0,0,0,0,7,364.1428571,1,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,105,1,3,0,0,0,400,24,0,0,306.125,337,25,0,0,379,0,0,606,0,0,719.8571429,0,0,81,0,0,363,0,0,681,2.71190051,0.052135055,12980000,18.922,0.784102693,18.10289253,72775689
6494,1,27007143,0,15.25,4,0,1,0,0,1,396,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,85,1,1,1,0,0,400,30,0,0,506.2,337,11,0,0,379,0,0,606,0,0,533.6666667,0,0,81,0,0,363,0,0,681,6.785671698,0.042606516,0,15.667,0.909518992,12.93236442,413479
6495,0,28000000,28000000,5,1,0,1,0,0,1,396,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,137,1,1,1,0,0,400,24,0,0,788.625,172,23,0,0,181,0,0,303,0,0,171.6666667,0,0,81,0,1,65,0,0,301,7.113358481,0.069052419,48160000,21.917,1.308906922,17.68571065,47951979
6496,0,5200000,5200000,9.5,4,0,1,1,0,3,323,3,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,148,1,5,1,0,0,400,73,0,0,265.0410959,337,37,0,0,379,0,0,606,0,0,481.5,0,0,81,0,0,363,0,0,681,1.343985626,0.075241484,10535200,12.416,0.559573996,14.69097971,2400000
6497,0,6000000,6000000,10,1,1,1,0,0,0,400,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,85,1,1,0,0,0,400,36,0,0,302.0555556,64,12,0,0,379,0,0,606,0,0,533.6666667,0,0,81,0,0,203,0,0,275,1.488071618,0.042330677,7728000,19.767,0.954688182,11.14905325,69497
6498,0,1897138,0,17.5,2,1,1,0,0,2,200,1,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,27,0,1,0,0,0,400,6,1,0,2073.833333,7,6,0,0,189.5,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.467249475,0.013399504,0,14.829,0.741923557,14.13650941,1378503
6499,0,1096179,0,1,1,1,1,0,0,3,133.3333333,0,0,100,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,81,1,1,0,0,0,400,6,0,0,100.6666667,50,7,0,0,379,0,0,303,0,0,400.25,0,0,81,0,0,363,0,0,681,0.268911169,0.040118871,0,13.425,0.40803629,13.90734197,1096179
6500,0,18284426.5,0,8,3,0,0,0,0,2,795.5,1,0,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,105,0,1,1,0,0,400,13,0,0,476.8461538,337,26,0,0,358,0,0,212.5,0,0,960.5,0,0,81,0,1,80,0,0,586.5,4.543802913,0.052342971,0,13.863,0.805941451,15.28672288,4354510
6501,1,1900000,1900000,16,4,0,0,0,0,4,100,1,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,100,0,1,0,0,0,400,33,0,0,235.969697,337,44,0,0,189.5,0,0,151.5,0,0,320.2,0,0,81,0,0,363,0,0,340.5,0.470753684,0.049776008,2413000,11.412,0.567683359,15.96727288,8600000
6502,0,20000000,20000000,8,3,0,1,0,0,1,440,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,124,1,2,1,0,0,400,21,0,0,588.6666667,337,39,0,0,379,0,0,82,0,0,546.4,0,0,81,0,0,286,0,0,681,5,0.062,28640000,13.911,0.717388716,17.13795758,27728118
6503,0,10000000,10000000,9,2,0,1,0,0,4,123,2,1,4.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,101,1,1,1,0,0,400,51,0,0,395.1176471,193,20,0,0,179,0,0,606,0,0,298.3333333,0,0,81,0,1,53,0,0,349,2.5,0.0505,14320000,15.411,0.794743548,11.90969958,148701
6504,0,10000000,10000000,8,3,0,1,0,0,2,550.5,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,89,1,2,1,0,0,400,140,0,0,130.4642857,267,53,0,0,293,0,0,439.5,0,0,1170.333333,0,0,81,0,0,146,0,0,517,2.550760127,0.044949495,17920000,11.66,0.813903198,16.1562585,10389003
6505,0,11000000,11000000,5,1,1,1,0,0,2,354.5,1,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109,1,2,1,0,0,400,35,0,0,431.8,195,34,0,0,287,0,0,279,0,0,896.4,0,0,81,0,0,149,0,0,176,2.709209465,0.054094293,12782000,15.663,0.78365019,17.93649338,61619773
6506,0,500000,500000,9.6,5,1,1,0,0,7,57.14285714,1,0,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,82,1,1,1,0,0,400,22,0,0,540.1363636,337,42,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,0.123759313,0.04079602,626000,17.411,0.901675716,11.49290641,98017
6507,0,50000,50000,6.5,2,0,0,0,0,2,317.5,1,0,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,0,1,1,0,0,400,15,0,0,519.1333333,337,14,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.0125,0.045,71600,17.658,0.910621087,10.12519007,24963
6508,0,60000000,60000000,9,2,0,1,0,0,3,262,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,128,1,2,1,0,0,400,17,0,0,736.0588235,112,129,0,0,235,0,0,169.5,0,0,392,0,0,81,0,0,267,0,0,681,15,0.064,85920000,21.656,1.1167975,18.07819045,71000000
6509,0,199603202,0,6,3,1,1,0,1,1,29,1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,125,1,7,0,0,0,400,63,0,0,62.04761905,337,49,0,0,379,0,0,303,0,0,167,0,0,81,0,0,363,0,0,681,48.96602681,0.061911838,0,13.417,0.40779314,12.35724317,232638
6510,0,30000000,30000000,9.75,4,1,1,0,0,4,366.5,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,113,1,1,1,0,0,400,48,0,0,235.4375,88,87,0,1,93,1,0,161.6666667,0,0,764,0,0,81,0,0,109,0,0,267,7.455201693,0.056331007,39720000,18.657,1.084646155,17.79892358,53700000
6511,0,14000000,14000000,10,1,0,1,0,0,4,280.25,2,0,6.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,87,1,1,1,0,0,400,45,0,0,353.3777778,337,24,0,0,379,0,0,179,0,0,364.1666667,0,0,81,0,0,188,0,0,625,3.496502623,0.043478261,19796000,17.906,0.945283996,16.4787746,14343028
6512,0,1684274.833,0,6.25,4,0,0,0,0,6,501.8333333,3,0,17.33333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,144,0,3,0,0,0,400,43,0,0,181.0930233,337,30,0,0,379,0,0,606,0,0,320.2,0,0,81,0,0,363,0,0,681,0.411955833,0.071216617,0,13.193,0.262549766,14.03665852,1247507
6513,0,25500000,25500000,6.333333333,3,0,1,0,0,16,114.3125,2,0,8.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,128,1,3,1,0,0,400,42,0,1,342.4285714,228,173,0,0,379,0,0,183.25,0,0,314.5384615,0,0,81,0,0,363,0,0,569,6.292926085,0.063586687,30549000,20.657,1.06262664,14.69740569,2415472
6514,0,24867168.33,0,15.33333333,3,0,1,0,0,3,377.6666667,4,1,8.25,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,93,1,1,1,0,0,400,17,0,0,875.3529412,135,16,0,0,189.5,0,0,606,0,0,266.8333333,0,0,81,0,0,363,0,0,681,6.10033516,0.046062407,0,14.414,0.438095723,16.2389987,11285154
6515,1,350000,350000,7,1,0,1,0,0,2,200,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,88,1,1,1,0,0,400,29,0,0,208.3448276,337,52,0,0,379,0,0,303,0,0,400.25,0,0,81,0,0,363,0,0,681,0.089276604,0.044444444,627200,16.152,1.127458358,16.11809575,10000000
6516,0,70603337,0,5,1,0,1,0,0,1,196,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,108,1,1,1,0,0,400,32,0,0,575.53125,296,31,0,0,311,0,0,58.66666667,0,0,443.25,0,0,81,0,0,363,0,0,456,17.61558546,0.053946054,0,12.353,0.662846702,16.60780693,16318449
6517,0,35000000,35000000,6.5,2,0,1,0,0,7,325.7142857,2,0,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,106,1,1,1,0,0,400,37,0,0,143.027027,337,32,0,0,170,0,0,134.0909091,0,0,334.2,0,0,81,0,1,48,0,0,662,8.637349528,0.052657725,41930000,20.906,1.075435568,16.6520282,17056265
6518,0,11000000,11000000,8.5,2,1,1,0,0,2,389.5,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,104,1,1,0,0,0,400,26,0,0,503.5384615,208,56,0,0,245.5,0,0,333.6666667,0,0,707.5,0,0,81,0,1,66,0,0,432,2.714595566,0.051664183,13178000,18.656,0.95969224,17.3100562,32935319
6519,0,20000000,20000000,7.4,5,0,1,0,1,3,250,2,1,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,90,1,1,1,0,0,400,29,0,0,852.9310345,198,107,0,0,379,0,0,153.5,0,0,316,0,0,81,0,0,363,0,1,251.5,4.955301938,0.044798407,25400000,10.654,0.529977086,13.83276288,1017401
6520,0,65040138.25,0,7,2,0,1,0,0,2,291.5,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,101,1,2,1,0,0,400,30,0,0,668.2666667,333,14,0,0,342,0,0,303,0,0,533.6666667,0,0,81,0,0,171,0,0,607,16.37445516,0.050677371,0,13.151,0.721209859,14.22083966,1499795
6521,1,7000000,7000000,10,1,1,1,0,0,2,927,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,100,1,1,1,0,0,400,48,0,0,564.1041667,337,17,0,0,339,0,0,463.2,0,0,387.75,0,0,81,0,0,363,0,0,642,1.712126059,0.049455984,7252000,17.443,0.347127687,15.36681033,4717597
6522,1,11000000,11000000,9.75,4,0,0,0,0,3,133.3333333,1,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,133,0,2,0,0,0,400,22,0,0,353.9545455,337,30,0,0,189.5,0,0,303,0,0,266.8333333,0,0,81,0,0,363,0,0,681,2.693146994,0.065809005,11594000,22.404,0.546033173,14.97534933,3189418
6523,0,19000000,19000000,8,3,0,1,0,0,6,350.5,1,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,101,1,1,1,0,0,400,23,0,0,436.9565217,150,99,0,0,189.5,0,0,106.3333333,0,0,695.8,0,0,81,0,0,229,0,0,613,4.70285389,0.050248756,23788000,14.652,0.758793441,17.72413997,49830607
6524,0,82155682.33,0,9.5,2,0,1,1,0,3,247.6666667,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,108,1,1,1,0,0,400,52,0,0,332.5384615,176,20,0,0,311,0,0,303,0,0,138.6666667,0,0,81,0,0,213,0,0,408,20.62132339,0.054108216,0,11.801,0.712333976,18.39566598,97529550
6525,0,22304357,0,9.5,2,0,1,0,0,1,666,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98,1,1,1,0,0,400,29,0,0,715.0344828,337,62,0,0,379,0,0,437,0,0,1173,0,0,81,0,0,243,0,0,252,5.660681052,0.049370277,0,15.4,0.903020473,15.96991555,8622757
6526,1,36500000,0,9.5,4,0,0,0,0,1,400,1,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,160,0,1,1,0,0,400,15,0,0,602.1333333,308,4,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,9.061458786,0.079720977,0,13.401,0.695440521,17.41282285,36500000
6527,0,25000000,25000000,6.333333333,3,0,1,0,0,2,389,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,110,1,3,1,0,0,400,20,0,0,776.7,249,58,0,0,296,0,0,303,0,0,320.2,0,0,81,0,0,268,0,0,641,6.25,0.055,35800000,17.649,0.910156958,14.08419557,1308242
6528,0,15000000,15000000,8.25,4,1,0,0,0,1,501,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,119,1,4,1,0,0,400,25,0,0,538.56,189,13,0,0,379,0,0,329,0,0,1033.333333,0,0,81,0,0,363,0,0,80.66666667,3.716476453,0.059233449,19050000,19.9,0.989914023,15.51317929,5461200
6529,0,45000000,45000000,7,2,1,1,0,0,4,325,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,139,1,1,1,0,0,400,31,0,0,311.483871,337,47,0,1,55,0,0,75.75,0,0,297.5555556,0,0,81,0,0,230,0,0,149,11.17166152,0.069257598,58770000,18.4,0.954861995,15.34321963,4607608
6530,0,8700000,8700000,8.333333333,3,0,0,0,0,1,732,1,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,174,0,1,1,0,0,400,21,0,0,770.0952381,188,77,0,0,379,0,0,303,0,0,338.5,0,0,81,0,0,363,0,0,681,2.149133035,0.086481113,10579200,14.9,0.779224482,17.1477151,28000000
6531,1,19700000,19700000,18,3,1,0,0,0,5,177,2,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,89,0,1,1,0,0,400,2,0,0,3893.5,337,162,0,0,189.5,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,4.861593877,0.044212618,23600600,17.651,0.907993553,17.21670797,30000000
6532,0,3600000,3600000,7,2,1,0,0,0,6,66.66666667,2,0,10.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,120,1,3,0,0,0,400,12,0,0,769,337,17,0,0,353,0,0,606,0,0,484.1666667,0,0,81,0,0,284,0,0,660,0.891954349,0.05973121,4572000,14.648,0.728656312,16.30163846,12014663
6533,0,20000000,20000000,10,1,0,1,0,0,1,666,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,99,1,1,1,0,0,400,26,0,0,546.1153846,113,32,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,213,0,0,550,5.055457101,0.049773756,32600000,18.196,1.176450465,16.54987813,15400000
6534,0,667942.25,0,7.5,2,0,1,0,0,4,100,3,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,91,1,1,1,0,0,400,7,0,0,874.5714286,337,27,0,0,379,0,0,303,0,0,228.7142857,0,0,81,0,0,363,0,0,681,0.163533333,0.045027214,0,15.166,0.369627705,13.15759538,517929
6535,0,11000000,11000000,5,1,0,1,0,0,6,293.3333333,2,1,4.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,118,1,1,1,0,0,400,30,0,0,600.7333333,111,24,1,1,29,0,0,249.75,0,0,473.125,0,0,81,0,0,280,1,1,49,2.739032912,0.058882236,14960000,18.397,0.853473775,16.65166182,17050017
6536,1,24764255.17,0,7.5,2,0,1,0,0,3,317.6666667,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,94,1,3,0,0,0,400,21,0,0,26.19047619,337,29,0,0,379,0,0,156,0,0,446.2,0,0,81,0,0,320,0,0,681,6.141830875,0.046812749,0,15.397,0.743629986,11.96363159,156941
6537,0,37580800,37580800,15.33333333,3,1,0,0,0,6,174.6666667,1,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100,1,2,1,0,0,400,17,0,0,458.0588235,337,22,0,0,379,0,0,606,0,0,262.5,0,0,81,0,0,363,0,0,681,9.255841733,0.049627792,43668889.6,17.4,0.87055566,16.60636378,16294916
6538,0,19085025.75,0,5,1,1,0,0,0,2,362,1,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,127,0,1,1,0,0,400,15,0,0,519.1333333,337,9,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,4.719202455,0.06315266,0,14.647,0.760591152,14.24948926,1543385
6539,0,20000000,20000000,9,2,0,1,0,0,5,213,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,113,1,3,1,0,0,400,13,0,0,2093.307692,337,18,0,0,255,0,0,606,0,0,304.25,0,0,81,0,0,363,0,0,577,4.945450445,0.05619095,24680000,13.397,0.695681004,11.38274844,87793
