id,belongs_to_collection,original_budget,budget_processed,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,release_date,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue,log_budget,season,month,year,day_of_week,week_of_year,_budget_runtime_ratio,_budget_popularity_ratio,day
6290,1,0,2100000.0,6.0,2,0,0,0,0,1,400.0,1,0,17.0,0,1971/10/21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,117,0,1,1,0,0,400.0,25,0,0,261.96,337,26,0,0,379.0,0,0,202.0,0,0,315.75,0,0,81.0,0,0,363.0,0,0,681.0,0.540562664,0.059360731,0.0,17.245,0.894171938,14.55744838,2100000.0,14.557448378884015,3,10,1971,4,42,17948.71794871795,121774.42737025223,21
6291,1,125000,125000.0,9.333333333,3,0,0,0,0,4,120.5,1,0,12.0,0,2003/10/1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,119,1,4,1,0,0,400.0,20,0,0,1005.5,337,13,0,0,189.5,0,0,303.0,0,0,533.6666667,0,0,81.0,0,0,363.0,0,0,340.5,0.031156461,0.059410884,172250.0,20.996,1.031981574,14.98124023,3208262.0,11.736077016252437,3,10,2003,3,40,1050.420168067227,5953.514955229568,1
6292,0,0,274598.5,8.333333333,3,1,1,0,0,3,365.0,1,1,3.0,1,2017/10/13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,111,1,1,1,0,0,400.0,36,0,0,418.4444444,337,36,0,0,379.0,0,0,121.2,0,0,123.7,0,0,81.0,0,0,363.0,0,0,681.0,0.067497294,0.055032226,0.0,12.752,0.37835314,12.37880252,237708.0,12.523068951484051,3,10,2017,5,41,2473.8603603603606,21533.75941028858,13
6293,0,40000000,40000000.0,5.0,1,0,1,0,0,4,174.75,2,1,4.5,1,2008/10/10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,130,1,1,1,0,0,400.0,96,0,0,238.7604167,337,17,0,0,275.0,0,0,606.0,0,0,489.0,0,0,81.0,0,1,64.0,0,0,456.0,9.920477453,0.064741036,51520000.0,20.747,1.002019311,16.09722915,9793496.0,17.50439003707821,3,10,2008,5,41,307692.3076923077,1927989.5888562202,10
6294,0,31000000,31000000.0,14.0,2,0,1,1,0,1,152.0,1,1,3.0,1,1993/7/7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,103,1,1,1,0,0,400.0,19,0,0,467.1578947,337,13,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,135.0,0,0,247.5,7.804536147,0.051680883,48298000.0,16.744,0.918252443,17.84976463,56500758.0,17.249497794707484,2,7,1993,3,27,300970.87378640776,1851409.4601051123,7
6295,0,0,19869018.63,9.0,2,1,1,0,0,4,238.0,2,1,3.5,1,2018/11/16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,106,1,3,1,0,0,400.0,51,0,0,245.4117647,337,101,0,0,379.0,0,0,175.1818182,0,0,260.25,0,0,81.0,0,1,69.0,0,0,678.0,4.879036792,0.052527255,0.0,12.253,0.383922856,15.18774808,3944165.0,16.80467227410595,3,11,2018,5,46,187443.57198113206,1621563.5868766832,16
6296,0,1987650,1987650.0,8.0,3,1,1,0,1,8,113.875,3,0,11.66666667,1,2010/9/24,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94,1,1,1,0,0,400.0,20,1,0,651.7,49,21,0,0,379.0,0,0,303.0,0,0,215.625,0,0,81.0,0,0,328.0,0,0,681.0,0.491980397,0.046766169,2488537.8,17.996,0.931971523,16.76794282,19152480.0,14.502464097467449,3,9,2010,5,38,21145.212765957447,110449.54434318739,24
6297,0,10000000,10000000.0,4.0,2,0,1,0,0,4,390.0,2,1,3.5,1,2013/10/2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,94,1,1,1,0,0,400.0,50,0,0,435.4,209,78,0,0,379.0,0,0,195.6666667,0,0,302.7272727,0,0,81.0,0,0,175.0,0,0,340.5,2.467814151,0.046696473,11980000.0,16.997,0.874350825,14.16064658,1412181.0,16.118095750958314,3,10,2013,3,40,106382.97872340426,588339.1186680002,2
6298,0,0,11863002.67,6.333333333,3,1,1,0,0,3,303.0,3,0,7.0,1,2007/6/18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,108,1,1,1,0,0,400.0,40,0,0,269.6,193,97,0,0,293.0,0,0,353.3333333,0,0,822.0,0,0,81.0,0,0,267.0,0,0,498.0,2.945098897,0.053811659,0.0,15.994,0.83000341,16.93733084,22687639.0,16.288935180008444,2,6,2007,1,25,109842.61731481481,741715.810303864,18
6299,0,0,8679364.313,13.33333333,3,1,1,0,0,8,216.0,4,1,9.25,0,2018/1/19,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,90,1,2,1,0,0,400.0,19,0,0,154.4210526,337,74,0,0,379.0,0,0,121.2,0,0,284.9,0,0,81.0,0,0,363.0,0,0,340.5,2.131304953,0.044598612,0.0,14.998,0.469931853,15.88375578,7910928.0,15.97645896334097,4,1,2018,5,3,96437.38125555555,578701.4477263634,19
6300,0,0,60712412.83,7.0,2,1,1,0,0,3,543.0,2,1,3.5,1,2017/6/8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,106,1,2,1,0,0,400.0,34,0,0,349.1470588,274,79,0,0,191.0,0,0,606.0,0,0,729.5,0,0,81.0,0,0,363.0,0,0,681.0,14.92332841,0.052553297,0.0,12.746,0.37817512,16.03473241,9200168.0,17.921658746322798,2,6,2017,4,23,572758.6116037735,4763252.222658088,8
6301,1,10000000,10000000.0,7.5,2,0,1,0,0,3,490.3333333,2,1,3.5,1,2015/2/26,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,122,1,1,0,0,0,400.0,39,0,0,276.7692308,89,52,0,0,379.0,0,0,606.0,0,0,1125.5,0,0,81.0,0,0,257.0,0,0,643.0,2.462917695,0.060545906,11620000.0,15.244,0.76268681,18.26960511,85978266.0,16.118095750958314,4,2,2015,4,9,81967.2131147541,655995.8016268696,26
6302,0,40000000,40000000.0,8.0,3,1,1,0,1,3,303.6666667,1,1,3.0,1,2010/11/10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,107,1,2,1,0,0,400.0,86,0,0,110.5465116,337,37,0,0,191.0,0,0,107.0,0,2,164.75,0,0,81.0,0,0,169.0,0,0,172.0,9.900745031,0.053233831,50080000.0,21.242,1.100074411,17.91053784,60040976.0,17.50439003707821,3,11,2010,3,45,373831.7757009346,1883061.8585820543,10
6303,0,0,3183248.5,5.5,2,1,1,0,0,5,593.0,1,1,3.0,1,2016/10/21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,93,1,1,1,0,0,400.0,11,0,0,1404.272727,337,14,0,0,379.0,0,0,606.0,0,0,723.5,0,0,81.0,0,0,363.0,0,0,681.0,0.783230313,0.046130952,0.0,17.995,0.813582219,11.31151894,81757.0,14.973413088363495,3,10,2016,5,42,34228.478494623654,176896.27674353987,21
6304,0,4800000,4800000.0,7.5,2,0,0,0,0,3,507.6666667,1,1,6.0,0,2003/2/13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,121,0,1,0,0,0,400.0,27,0,0,64.33333333,337,42,0,0,379.0,0,0,606.0,0,0,306.0,0,0,81.0,0,0,363.0,0,0,681.0,1.196408084,0.060409386,6614400.0,15.49,0.761354285,18.18981849,79384880.0,15.38412668421143,4,2,2003,4,7,39669.42148760331,309877.34021949646,13
6305,0,5000000,5000000.0,7.5,2,1,1,0,1,8,141.75,1,1,3.0,1,2017/9/1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,91,1,1,1,0,0,400.0,25,0,0,541.6,135,30,0,0,379.0,0,0,98.5,0,0,157.1,0,0,81.0,0,0,363.0,0,0,300.5,1.229017899,0.04511651,5630000.0,14.495,0.430068128,17.71246998,49252464.38,15.424948670398354,3,9,2017,5,35,54945.054945054944,344946.5332873405,1
6306,0,0,14119813.0,17.0,4,0,1,0,0,2,333.0,1,1,3.0,1,1988/8/12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,95,1,1,1,0,0,400.0,17,0,0,804.2941176,337,29,0,0,379.0,0,0,239.0,0,0,441.0,0,0,81.0,0,0,266.0,0,0,681.0,3.572696997,0.04778672,0.0,12.488,0.652228207,15.59642308,5935269.0,16.463089617138074,2,8,1988,5,32,148629.61052631578,1130670.4836643178,12
6307,0,0,19208372.17,5.333333333,3,0,1,0,0,3,165.3333333,1,1,3.0,1,1958/9/30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,166,1,2,1,0,0,400.0,23,0,0,1080.434783,279,48,0,0,379.0,0,0,606.0,0,0,533.6666667,0,0,81.0,0,0,339.0,0,0,340.5,5.010316797,0.084780388,0.0,23.22,1.077735919,15.06827381,3500000.0,16.770856844537075,3,9,1958,2,40,115713.08536144579,827233.9435831181,30
6308,0,0,12129550.67,12.0,4,0,0,0,0,3,215.0,1,0,22.0,0,2019/7/31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,129,0,1,1,0,0,400.0,29,0,0,321.862069,337,33,0,0,379.0,0,0,186.0,0,0,198.6,0,0,81.0,0,0,363.0,0,0,537.0,2.975583042,0.063893016,0.0,20.124,0.611644119,16.27938993,11750306.0,16.311155319808492,2,7,2019,3,31,94027.52457364342,602740.5421387398,31
6309,1,5000000,5000000.0,9.0,3,1,0,0,0,1,400.0,1,0,15.0,0,2006/10/20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,178,0,1,1,0,0,400.0,24,0,0,1022.458333,243,37,0,0,379.0,0,0,303.0,0,0,400.25,0,0,81.0,0,0,363.0,0,0,340.5,1.242533616,0.088733799,6620000.0,18.489,1.074879282,16.52356083,15000000.0,15.424948670398354,3,10,2006,5,42,28089.887640449437,270431.06712099083,20
6310,0,35000000,35000000.0,6.333333333,3,0,1,1,0,1,181.0,1,1,3.0,1,1993/12/10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,115,1,1,1,0,0,400.0,97,0,0,196.9278351,337,191,0,0,322.0,0,0,606.0,0,0,346.3333333,0,0,81.0,0,0,253.0,0,0,346.0,8.81157307,0.057701957,54530000.0,17.237,0.945288901,16.74058541,18635620.0,17.370858648025116,4,12,1993,5,49,304347.82608695654,2030515.7510007543,10
6311,0,4000000,4000000.0,8.0,3,0,1,0,0,3,428.6666667,2,1,4.5,1,2002/10/11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,110,1,2,1,0,0,400.0,31,0,0,692.8064516,337,22,0,0,379.0,0,0,606.0,0,0,1397.0,0,0,81.0,0,0,363.0,0,0,681.0,0.998002996,0.054945055,5584000.0,16.738,0.898140378,16.28638784,11832822.0,15.201805169084134,3,10,2002,5,41,36363.63636363636,238977.17767953163,11
6312,0,0,18850250.0,12.66666667,3,0,1,0,0,2,200.0,1,1,4.0,0,1985/6/22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,114,1,2,1,0,0,400.0,25,0,0,392.72,337,19,0,0,326.0,0,0,606.0,0,0,663.5,0,0,81.0,0,1,49.0,0,0,681.0,4.78405421,0.05743073,0.0,17.486,1.025338701,17.01283587,24467000.0,16.75203678741951,2,6,1985,6,25,165353.0701754386,1078019.558503946,22
6313,1,6000000,6000000.0,9.75,4,0,1,0,0,2,159.5,2,1,5.0,1,2018/3/16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,87,1,1,1,0,0,400.0,25,0,0,790.64,337,12,0,0,379.0,0,0,303.0,0,0,177.0,0,0,81.0,0,0,363.0,0,0,681.0,1.473360175,0.043111992,6648000.0,19.744,0.618638118,13.2799379,585333.0,15.607270193858982,1,3,2018,5,11,68965.5172413793,303889.7893030794,16
6314,1,0,709136.0,8.0,3,0,0,0,0,2,200.0,1,0,12.0,0,2015/1/29,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,97,0,1,0,0,0,400.0,14,0,0,556.2142857,337,3,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.17465436,0.048138958,0.0,14.65,0.73296784,13.47180402,709136.0,13.471804016749042,4,1,2015,4,5,7310.680412371134,48405.18771331058,29
6315,0,0,68334241.79,14.33333333,3,1,1,0,0,7,135.5714286,2,1,6.0,1,2007/11/14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,93,1,1,1,0,0,400.0,40,0,0,150.325,101,60,0,0,379.0,1,0,264.6666667,0,0,499.1666667,0,0,81.0,0,0,251.0,0,0,164.5,16.96460043,0.046337818,0.0,15.486,0.803640916,18.05647267,69474661.0,18.03992155746796,3,11,2007,3,46,734776.7934408602,4412646.376727367,14
6316,0,0,16874737.0,7.333333333,3,0,0,0,0,2,444.5,1,0,28.0,0,2016/12/29,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,133,0,1,1,0,0,400.0,57,0,0,133.1403509,337,28,0,0,379.0,0,0,606.0,0,0,493.3333333,0,0,81.0,0,0,363.0,0,0,340.5,4.151986735,0.065972222,0.0,17.74,0.802053269,17.18835301,29161298.0,16.641328268676414,4,12,2016,4,52,126877.72180451128,951225.310033822,29
6317,0,0,39906.0,12.0,2,1,1,0,0,3,133.3333333,2,0,12.5,0,2021/7/23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,104,1,1,1,0,0,400.0,7,0,0,1882.571429,337,182,0,0,379.0,0,0,606.0,0,0,385.0,0,0,81.0,0,0,363.0,0,0,681.0,0.009770248,0.051459673,0.0,21.756,0.530240033,10.59430703,39906.0,10.594307026086895,2,7,2021,5,29,383.71153846153845,1834.2526199669057,23
6318,0,20000000,20000000.0,10.0,1,0,1,0,0,2,483.5,2,1,4.5,1,2002/10/1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,94,1,3,1,0,0,400.0,20,0,0,418.45,268,32,0,0,379.0,0,0,606.0,0,0,495.6,0,0,81.0,0,0,254.0,0,0,681.0,4.99001498,0.046953047,27920000.0,16.235,0.87115002,15.96568744,8586376.0,16.811242881518265,3,10,2002,2,40,212765.95744680852,1231906.3751154912,1
6319,0,8500000,8500000.0,8.5,2,1,1,0,0,1,359.0,1,1,3.0,1,1980/5/16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,134,1,4,1,0,0,400.0,33,0,0,398.2424242,337,14,0,0,313.0,0,0,606.0,0,0,400.5,0,0,81.0,0,1,59.0,0,0,583.0,2.168146108,0.067676768,15232000.0,20.984,1.464746544,17.5531802,42000000.0,15.955576839107596,1,5,1980,5,20,63432.835820895525,405070.5299275638,16
6320,1,0,177344595.5,15.66666667,3,1,1,0,0,2,974.0,2,1,6.0,1,2014/9/27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,75,1,1,1,0,0,400.0,25,0,0,921.88,337,6,0,0,189.5,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,43.7218999,0.037239325,0.0,23.177,0.960424274,12.79590444,360736.0,18.993605270718618,3,9,2014,6,39,2364594.6066666665,7651749.385166328,27
6321,0,0,81805776.67,13.5,2,0,1,0,0,3,137.6666667,1,1,3.0,1,2002/11/27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,76,1,1,1,0,0,400.0,37,0,0,345.0,55,92,0,0,379.0,0,0,606.0,0,0,207.25,0,0,81.0,0,0,363.0,0,0,681.0,20.41060255,0.037962038,0.0,17.484,0.938169815,16.98658727,23833131.0,18.21985843074127,3,11,2002,3,48,1076391.7982894736,4678893.655342027,27
6322,0,15000000,15000000.0,11.0,2,1,1,0,0,1,817.0,1,1,3.0,1,2008/8/20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,102,1,1,1,0,0,400.0,37,0,0,211.4864865,337,14,0,0,379.0,0,0,606.0,0,0,407.0,0,0,81.0,0,0,184.0,0,0,171.0,3.720179045,0.050796813,19320000.0,16.435,0.793762345,15.98603643,8762890.0,16.52356082573315,2,8,2008,3,34,147058.82352941178,912686.3401277761,20
6323,1,20000000,20000000.0,7.5,2,1,1,0,0,4,299.25,1,1,3.0,1,2016/4/15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,112,1,1,1,0,0,400.0,81,0,0,277.1358025,203,20,0,0,207.0,0,0,144.75,0,0,498.5714286,0,0,81.0,0,0,132.0,0,0,681.0,4.920949861,0.055555556,22880000.0,17.989,0.81331095,17.82338999,55030051.0,16.811242881518265,1,4,2016,5,15,178571.42857142858,1111790.538662516,15
6324,0,0,790096.25,7.0,1,0,0,0,0,2,501.5,1,0,29.0,0,2022/5/19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,99,1,3,1,0,0,400.0,19,0,0,409.8421053,337,7,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.193249197,0.048961424,0.0,11.266,0.224201142,13.23375805,558917.0,13.579911318132687,1,5,2022,4,20,7980.770202020202,70131.03586011006,19
6325,0,3000000,3000000.0,4.666666667,3,0,1,0,0,4,44.5,2,0,10.0,1,1973/12/18,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,130,1,3,1,0,0,400.0,64,0,0,225.8125,161,26,0,0,341.0,0,0,479.0,0,0,1130.666667,0,0,81.0,0,0,363.0,0,0,531.0,0.77066757,0.065889508,5754000.0,15.732,0.878672095,17.21001899,29800000.0,14.914123179965662,4,12,1973,2,51,23076.923076923078,190694.1266209001,18
6326,0,28000000,28000000.0,8.0,3,1,1,0,0,5,154.0,2,1,5.5,1,2007/6/15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,104,1,1,1,0,0,400.0,17,0,0,1172.588235,337,110,0,0,379.0,1,0,54.0,0,0,203.75,0,0,81.0,0,0,114.0,0,0,681.0,6.951256055,0.051818635,36568000.0,17.433,0.904679845,18.34381105,92601050.0,17.147715103853763,2,6,2007,5,24,269230.76923076925,1606149.2571559686,15
6327,0,0,4988176.0,9.0,2,0,0,0,0,2,200.0,1,0,28.0,0,2018/5/3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,110,0,4,1,0,0,400.0,22,0,0,500.9545455,269,101,0,0,379.0,0,0,606.0,0,0,273.0,0,0,81.0,0,0,363.0,0,0,340.5,1.224896644,0.054509415,0.0,15.488,0.485285007,15.42258107,4988176.0,15.422581070316875,1,5,2018,4,18,45347.05454545454,322067.1487603306,3
6328,0,5000000,5000000.0,10.33333333,3,1,1,0,0,3,373.3333333,2,1,6.0,1,2011/7/20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,86,1,1,1,0,0,400.0,11,0,0,842.1818182,337,117,0,0,379.0,0,0,225.8333333,0,0,660.625,0,0,81.0,0,0,363.0,0,0,484.0,1.236362611,0.042764794,6170000.0,18.732,0.972717516,17.05665362,25562924.0,15.424948670398354,2,7,2011,3,29,58139.53488372093,266922.912662823,20
6329,0,0,6484438.0,8.0,3,0,1,0,0,4,431.25,2,1,5.5,1,2019/8/15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,98,1,1,0,0,0,400.0,19,0,0,694.5789474,147,57,0,0,379.0,0,0,74.125,0,0,131.9,0,0,81.0,0,0,363.0,0,0,681.0,1.590741841,0.048538881,0.0,20.24,0.615169796,12.34667771,230193.0,15.684915864666111,2,8,2019,4,33,66167.73469387754,320377.371541502,15
6330,0,45000000,45000000.0,9.5,2,0,1,0,0,1,316.0,3,1,5.333333333,1,2003/9/19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,118,1,1,1,0,0,400.0,22,0,0,1204.818182,198,52,0,0,379.0,0,0,303.0,0,0,400.25,0,0,81.0,0,0,303.0,0,0,371.0,11.21632579,0.058911633,62010000.0,19.48,0.957468139,17.18691638,29119434.0,17.622173069956816,3,9,2003,5,38,381355.9322033898,2310061.6016427106,19
6331,0,35000000,35000000.0,4.666666667,3,1,1,1,0,4,227.0,1,1,3.0,1,2011/11/9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,137,1,1,1,0,0,400.0,67,1,0,314.4029851,12,25,0,0,169.0,0,0,74.5,0,0,519.2,0,0,81.0,0,1,62.0,0,0,304.0,8.654538279,0.068125311,43190000.0,13.482,0.700094894,18.25351611,84606030.0,17.370858648025116,3,11,2011,3,45,255474.45255474452,2596053.9979231567,9
6332,0,0,3930719.125,11.0,4,0,1,0,0,8,218.5,3,1,2.333333333,1,2020/8/13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,109,1,2,1,0,0,400.0,22,0,0,894.7272727,337,137,0,0,379.0,0,0,89.0,0,0,193.5,0,0,81.0,0,0,312.0,0,0,681.0,0.963317107,0.053960396,0.0,18.693,0.62996679,12.40196832,243279.0,15.184333204972914,2,8,2020,4,33,36061.64334862385,210277.5972289092,13
6333,0,18000000,18000000.0,16.66666667,3,0,0,0,0,22,43.95454545,5,0,13.2,0,1995/5/17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,108,0,2,1,0,0,400.0,86,0,0,114.2674419,337,167,0,0,115.5,0,0,606.0,0,0,181.2857143,0,0,81.0,0,0,153.0,0,0,560.0,4.522584657,0.054135338,27396000.0,17.628,1.023361256,14.36859765,1738611.0,16.705882371415992,1,5,1995,3,20,166666.66666666666,1021102.7910142954,17
6334,0,800000,800000.0,5.0,1,0,1,1,0,1,152.0,1,1,3.0,1,1940/3/15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129,1,1,1,0,0,400.0,116,0,0,126.9224138,337,29,0,0,365.0,0,0,606.0,0,0,1469.0,0,0,81.0,0,0,363.0,0,0,681.0,0.21256244,0.066494845,2009600.0,14.729,0.496084606,14.27987394,1591000.0,13.592368256649284,1,3,1940,5,11,6201.550387596899,54314.61742141354,15
6335,0,1000000,1000000.0,5.0,1,1,1,0,0,2,531.0,1,1,3.0,1,2014/6/5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,90,1,1,1,0,0,400.0,20,0,0,672.25,337,31,0,0,379.0,0,0,202.0,0,1,14.66666667,0,0,81.0,0,0,363.0,0,0,681.0,0.24653641,0.04468719,1180000.0,17.231,0.714029886,15.48025261,5284309.0,13.815511557963774,2,6,2014,4,23,11111.111111111111,58034.937032093316,5
6336,0,0,5461904.4,8.333333333,3,1,1,0,0,5,540.2,2,1,3.5,1,2016/10/14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,99,1,2,1,0,0,400.0,23,0,0,323.826087,237,106,0,0,379.0,0,0,126.8181818,0,0,351.3571429,0,0,81.0,0,0,328.0,0,0,250.0,1.343887885,0.049107143,0.0,11.233,0.507861576,13.15618106,517197.0,15.513308261202674,3,10,2016,5,41,55170.75151515152,486237.3720288436,14
6337,0,12000000,12000000.0,5.0,1,0,1,1,0,2,166.5,1,1,3.0,1,1979/12/16,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,123,1,1,1,0,0,400.0,85,0,0,132.2705882,144,20,0,0,379.0,0,0,202.0,0,0,737.0,0,0,81.0,0,0,239.0,0,0,565.0,3.064006326,0.062152602,21720000.0,11.976,0.715824609,17.44844584,37823676.0,16.300417291085605,4,12,1979,7,50,97560.9756097561,1002004.0080160319,16
6338,0,38000000,38000000.0,3.5,2,1,1,0,0,21,108.952381,5,0,11.8,1,2018/9/19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,121,1,1,1,0,0,400.0,35,1,0,254.8285714,41,78,0,0,379.0,0,0,120.0,0,0,288.0833333,0,0,81.0,0,0,350.0,0,0,217.0,9.331281106,0.059960357,42104000.0,17.235,0.540023702,16.39140419,13143056.0,17.453096744006448,3,9,2018,3,38,314049.5867768595,2204815.7818392804,19
6339,0,25000000,25000000.0,5.0,1,1,1,1,0,5,362.6,2,1,4.5,1,2005/6/3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,107,1,2,1,0,0,400.0,105,0,0,227.4285714,337,282,0,0,205.0,0,0,55.33333333,0,0,379.25,0,0,81.0,0,0,203.0,0,0,275.0,6.218866798,0.053366584,33550000.0,17.976,0.98046674,16.41165726,13411957.0,17.034386422832473,2,6,2005,5,22,233644.8598130841,1390743.2131731198,3
6340,0,0,39728091.0,9.0,3,1,1,0,0,3,251.6666667,3,1,4.333333333,1,2019/3/1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108,1,2,0,0,0,400.0,27,0,0,527.6666667,250,99,0,0,379.0,0,0,278.0,0,0,395.0,0,0,81.0,0,0,363.0,0,0,681.0,9.745969751,0.053491828,0.0,18.735,0.56942718,16.03640739,9215591.0,17.497569102474483,1,3,2019,5,9,367852.69444444444,2120527.9423538833,1
6341,0,0,6260936.167,8.0,1,0,1,0,0,6,230.3333333,2,1,6.0,1,2020/10/8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,97,1,1,1,0,0,400.0,29,0,0,563.5517241,106,29,0,0,379.0,0,0,86.57142857,0,0,200.125,0,0,81.0,0,0,363.0,0,0,681.0,1.534392747,0.048019802,0.0,19.99,0.673676571,10.19421498,26747.0,15.649840439059776,3,10,2020,4,41,64545.73368041238,313203.4100550276,8
6342,1,0,39839733.7,13.33333333,3,0,0,0,0,5,338.6,1,0,11.0,0,2016/3/25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,116,0,1,0,0,0,400.0,26,0,0,299.5,337,24,0,0,379.0,0,0,606.0,0,0,320.2,0,0,81.0,0,0,363.0,0,0,681.0,9.802466602,0.057539683,0.0,18.35,0.829632327,17.26177853,31383050.0,17.500375331521955,1,3,2016,5,12,343445.9801724138,2171102.653950954,25
6343,0,45000000,45000000.0,9.333333333,3,1,1,0,0,7,81.0,2,0,1.5,1,2008/8/21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,99,1,2,1,0,0,400.0,17,0,0,269.7058824,157,45,0,0,189.5,0,1,248.3333333,0,0,631.875,0,0,81.0,0,0,363.0,0,0,340.5,11.16053713,0.049302789,57960000.0,18.226,0.880262397,17.56471791,42487390.0,17.622173069956816,2,8,2008,4,34,454545.45454545453,2469000.329200044,21
6344,0,0,27769538.25,15.0,2,0,1,0,0,2,248.0,2,1,3.5,1,1975/6/25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,125,1,1,1,0,0,400.0,20,0,0,936.15,291,24,0,0,295.0,0,0,606.0,0,0,1140.0,0,0,81.0,0,1,45.0,0,0,585.0,7.119253517,0.063291139,0.0,13.724,0.848485173,17.21670797,30000000.0,17.13945026749968,2,6,1975,3,26,222156.306,2023428.9019236374,25
